0,69,54,71,16,2,44,101,1,60,3,15,45,201,65,4,66,7,14,8,67,9,10,12,13,50,68,19,18,62,63,64,
112,"910,036",English,"193,259",ontology,"5,322","1,1",relation between a single thing and a plurality,"1,008,951","4,733",requires a role-2 as a,"5,324","1,1",related plurality,,,,,,accepted,,2004-12-14,2004-12-14,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
113,"910,036",English,"193,259",ontology,"5,323",,single relator,"1,008,952","1,146",is a specialization of,"4,729",,relator,that is single.,is a relator that is single.,,,,accepted,,2004-12-14,2004-12-14,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
114,"910,036",English,"193,259",ontology,"5,324",,related plurality,"1,008,953","1,146",is a specialization of,"4,824",,related,to each element of a plurality.,is a related to each element of a plurality.,,,,accepted,,2004-12-14,2004-12-14,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
115,"910,036",English,"193,259",ontology,"5,516",,relation between individual things,"1,009,799","1,146",is a specialization of,"2,850",,relation,that indicates that the related objects are individual things that are related to each other.,is a relation that indicates that the related objects are individual things that are related to each other.,,,,accepted,,2006-10-30,2006-10-30,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,,,
116,"910,036",English,"193,259",ontology,"5,516",,relation between individual things,"1,006,989","1,146",is a specialization of,"730,067",,individual object,that indicates that the related objects are related to each other by an individual relation.,is an individual object that indicates that the related objects are related to each other by an individual relation.,,,,accepted,,2001-08-15,2006-10-30,Andries van Renssen,Bernd Wenzel,"1,047",facts about conceptual relations between individual things,,,N,,,
117,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,006,756","4,731",requires a role-1 as a,"4,823","1,1",individual relator,,,,,,accepted,,2002-06-18,2007-05-30,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
118,"910,036",English,"193,259",ontology,"5,516",,relation between individual things,"1,007,463","4,714",can have a role as a,"4,965",,conditioned,,,,,,accepted,,2003-03-05,2003-03-05,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,,,
119,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,001,549","4,714",can have a role as a,"3,856","0,1",fulfiller of requirement,,,,,,accepted,,1999-03-11,2009-06-05,Andries van Renssen,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
120,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,001,550","4,714",can have a role as a,"3,857","0,1",fulfilled requirement,,,,,,accepted,,1999-03-11,2009-06-05,Andries van Renssen,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
121,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,007,015","4,714",can have a role as a,"4,897","0,1",intended relation as purpose,,,,,,accepted,,2002-06-07,2011-01-14,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
122,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,007,016","4,714",can have a role as a,"4,895","0,1",intended relation as qualitative purpose,,,,,,accepted,,2002-06-07,2011-01-14,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,,,,
123,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,001,893","4,714",can have a role as a,"640,024","0,1",purpose,,,,,,accepted,,1999-03-11,2011-01-15,ISO 10303-221 modelling team,ISO 10303-221 modelling team,"1,047",facts about conceptual relations between individual things,,,,,,
124,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,007,476","4,714",can have a role as a,"4,967","0,1",required consequence,,,,,,accepted,,2003-03-05,2011-01-11,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,,,
125,"910,036",English,"193,259",ontology,"5,516","1,1",relation between individual things,"1,007,487","4,714",can have a role as a,"4,970","0,1",alternative consequence,,,,,,accepted,,2003-03-05,2011-01-11,Andries van Renssen,Andries van Renssen,"1,047",facts about conceptual relations between individual things,,,N,,,
126,"910,036",English,"193,259",ontology,"5,520",,transitive relation,"1,009,823","1,146",is a specialization of,"2,850",,relation,"that is also applicable to objects that are related to the related object by the same relation type. In other words if the pair (x,y) is related by a relation of the transitive relation type R, and the pair (y,z) is related by a relation of the same transitive relation type R, then the pair (x,z) is also assumed to be related by a relation of the same transitive relation type R. For example, if 'is an ancestor of' is stated to be transitive, and if Sara is an ancestor of Louise (i.e., (Sara,Louise) are related by a relation of type 'is an ancestor of') and Louise is an ancestor of Deborah (i.e., (Louise,Deborah) are related by a relation of type 'is an ancestor of'), then a reasoner can deduce that Sara is an ancestor of Deborah (i.e., (Sara,Deborah) are related by a relation of type 'is an ancestor of').","is a relation that is also applicable to objects that are related to the related object by the same relation type. In other words if the pair (x,y) is related by a relation of the transitive relation type R, and the pair (y,z) is related by a relation of the same transitive relation type R, then the pair (x,z) is also assumed to be related by a relation of the same transitive relation type R. For example, if 'is an ancestor of' is stated to be transitive, and if Sara is an ancestor of Louise (i.e., (Sara,Louise) are related by a relation of type 'is an ancestor of') and Louise is an ancestor of Deborah (i.e., (Louise,Deborah) are related by a relation of type 'is an ancestor of'), then a reasoner can deduce that Sara is an ancestor of Deborah (i.e., (Sara,Deborah) are related by a relation of type 'is an ancestor of').",,,,accepted,,2007-02-07,2007-02-07,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,,,
127,"910,036",English,"193,259",ontology,"5,521",,symmetric relation,"1,009,824","1,146",is a specialization of,"2,850",,relation,"of which the related objects can exchange roles without a change of meaning. In other words if the pair (x,y) is related by a relation of symmetric relation type R, then that expression is equivalent to the expression that the pair (y,x) is related by a relation of symmetric relation type R. For example, 'has as friend friend' may be stated to be a symmetric relation type. Then a reasoner that is given that Frank is a friend of Deborah can deduce that Deborah is a friend of Frank.","is a relation of which the related objects can exchange roles without a change of meaning. In other words if the pair (x,y) is related by a relation of symmetric relation type R, then that expression is equivalent to the expression that the pair (y,x) is related by a relation of symmetric relation type R. For example, 'has as friend friend' may be stated to be a symmetric relation type. Then a reasoner that is given that Frank is a friend of Deborah can deduce that Deborah is a friend of Frank.",,,,accepted,,2007-02-07,2007-02-07,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,,,
128,"910,036",English,"193,587",presentation,"1,980",,alias for a term for an object,"1,004,473","1,146",is a specialization of,"2,850",,relation,that expresses that the relation that indicates that an alias term is used to denote an object is an alternative for the relation that indicates that the base term is used for the same object. Typically defined within a language community context.,is a relation that expresses that the relation that indicates that an alias term is used to denote an object is an alternative for the relation that indicates that the base term is used for the same object. Typically defined within a language community context.,,,,accepted,,2000-05-22,2007-09-20,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,,Y,
129,"910,036",English,"193,587",presentation,"1,980","1,1",alias for a term for an object,"1,004,449","4,731",requires a role-1 as a,"4,551","1,1",something denoted by an alias term,,,,,,accepted,,2000-06-08,2000-06-08,Rob Moonen,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
130,"910,036",English,"193,587",presentation,"1,980","1,1",alias for a term for an object,"1,004,450","4,733",requires a role-2 as a,"4,552","1,1",something denoted by a base term,,,,,,accepted,,2000-06-08,2000-06-08,Rob Moonen,ISO 10303-221 modelling team,"1,045",facts about conceptual relations,,,,,,
131,"910,036",English,"193,259",ontology,"4,682",,description of something,"1,006,083","1,146",is a specialization of,"2,850",,relation,that specifies that the described thing is described by the describer qualitative information.,is a relation that specifies that the described thing is described by the describer qualitative information.,,,,accepted,,2001-09-19,2012-08-22,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,N,N,,
132,"910,036",English,"193,259",ontology,"4,682","1,1",description of something,"1,006,084","4,731",requires a role-1 as a,"4,683","1,1",describer,,,,,,accepted,,2001-09-19,2005-12-05,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
133,"910,036",English,"193,259",ontology,"4,682","1,1",description of something,"1,006,085","4,733",requires a role-2 as a,"4,684","1,1",described,,,,,,accepted,,2001-09-19,2005-12-05,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
134,"910,036",English,"492,015",Gellish English,"4,682",,is described as,"1,006,090","1,986",is an inverse of,"4,682",,description of something,,,,,,accepted,,2001-09-19,2006-08-16,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
135,"910,036",English,"492,015",Gellish English,"4,682",,is a description of,"1,006,091","1,981",is a synonym of,"4,682",,description of something,,,,,,accepted,,2001-09-19,2005-12-05,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
138,"910,036",English,"492,015",Gellish English,"4,682",,has as description,"1,026,072","1,986",is an inverse of,"4,682",,description of something,,,,,,accepted,,2007-09-20,2007-09-20,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
139,"910,036",English,"193,259",ontology,"4,683",,describer,"1,006,088","1,146",is a specialization of,"4,729",,relator,that indicates a role of an encoding aspect of being the describer of something. A typical example is the role of a pattern of characters in ink that forms a textual description of something.,is a relator that indicates a role of an encoding aspect of being the describer of something. A typical example is the role of a pattern of characters in ink that forms a textual description of something.,,,,accepted,,2001-09-19,2010-11-25,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
140,"910,036",English,"193,259",ontology,"4,684",,described,"1,006,089","1,146",is a specialization of,"4,824",,related,that indicates something that is described by character string that has a role as description.,is a related that indicates something that is described by character string that has a role as description.,,,,accepted,,2001-09-19,2004-12-13,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
141,"910,036",English,"193,259",ontology,"4,818",,context for applicability of fact,"1,006,745","1,146",is a specialization of,"2,850",,relation,that indicates the context object that is a context in which the reference relation is applicable.,is a relation that indicates the context object that is a context in which the reference relation is applicable.,,,,accepted,,1999-09-03,1999-09-03,Epistle modelling team,Epistle modelling team,"1,045",facts about conceptual relations,,,N,,,
142,"910,036",English,"193,259",ontology,"4,818","1,1",context for applicability of fact,"1,006,747","4,731",requires a role-1 as a,"4,820","1,1",applicable,,,,,,accepted,,2002-06-07,2002-06-07,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
143,"910,036",English,"193,259",ontology,"4,818","1,1",context for applicability of fact,"1,006,746","4,733",requires a role-2 as a,"4,819","1,1",application context,,,,,,accepted,,2002-06-07,2002-06-07,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
144,"910,036",English,"492,015",Gellish English,"4,818",,is applicable in the context of,"1,006,748","1,981",is a synonym of,"4,818",,context for applicability of fact,,,,,,accepted,,2002-06-07,2002-06-07,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
145,"910,036",English,"492,015",Gellish English,"4,818",,is a context for applicability of,"1,006,749","1,986",is an inverse of,"4,818",,context for applicability of fact,,,,,,accepted,,2002-06-07,2002-06-07,Andries van Renssen,Andries van Renssen,"1,045",facts about conceptual relations,,,,,,
148,"910,036",English,"193,259",ontology,"4,819",,application context,"1,006,752","1,146",is a specialization of,"5,650",,context,that specifies the context in which the fact expressed by the relation is applicable.,is a context that specifies the context in which the fact expressed by the relation is applicable.,,,,accepted,,2002-06-07,2008-08-14,Andries van Renssen,Andries van Renssen,"1,049",facts about concepts,,,N,,,
